sample_id,true_type,pred_type,prompt_strategy,text_length
6774,INFJ,INFJ,zero_shot,
6775,INTJ,ENTJ,zero_shot,
6776,INFJ,INTP,zero_shot,
6777,ENFP,INFP,zero_shot,
6778,INFP,ENTJ,zero_shot,
6779,INTJ,INTP,zero_shot,
6780,INFP,INFP,zero_shot,
6781,ENFP,ENFP,zero_shot,
6782,ENFP,INTJ,zero_shot,
6783,INFP,INTP,zero_shot,
6784,ENTP,ENTP,zero_shot,
6785,INFJ,ENFJ,zero_shot,
6786,ENTJ,INTJ,zero_shot,
6787,INTJ,ENTJ,zero_shot,
6788,INFP,INFP,zero_shot,
6789,INFJ,INFJ,zero_shot,
6790,ENTJ,ENFJ,zero_shot,
6791,INFJ,INTJ,zero_shot,
6792,INTP,INTP,zero_shot,
6793,INTJ,ENTJ,zero_shot,
6794,INFP,INTP,zero_shot,
6795,INFJ,INTP,zero_shot,
6796,INTP,INTP,zero_shot,
6797,INTJ,INFJ,zero_shot,
6798,INTJ,INTP,zero_shot,
6799,ENFJ,ENTJ,zero_shot,
6800,ENTP,ENTJ,zero_shot,
6801,INFP,INFJ,zero_shot,
6802,INFJ,INFP,zero_shot,
6803,INFP,INFJ,zero_shot,
6804,ISFP,ISTP,zero_shot,
6805,ISFP,ISFP,zero_shot,
6806,INFJ,ENTP,zero_shot,
6807,INFP,INTJ,zero_shot,
6808,INTP,INTJ,zero_shot,
6809,INFP,INFP,zero_shot,
6810,INTJ,INTJ,zero_shot,
6811,INTP,INTP,zero_shot,
6812,INFP,INTP,zero_shot,
6813,ENFJ,ENFJ,zero_shot,
6814,ISTJ,ISTP,zero_shot,
6815,ISFJ,ISFP,zero_shot,
6816,INFJ,INTP,zero_shot,
6817,INTJ,ENTJ,zero_shot,
6818,INTP,INTJ,zero_shot,
6819,INFP,INFP,zero_shot,
6820,INFP,INTJ,zero_shot,
6821,ENFJ,ENFJ,zero_shot,
6822,INFP,ENTP,zero_shot,
6823,INFP,INTP,zero_shot,
6824,INFP,INTP,zero_shot,
6825,ENTJ,ENFJ,zero_shot,
6826,INFJ,ENFJ,zero_shot,
6827,INTP,INTJ,zero_shot,
6828,INFP,INTJ,zero_shot,
6829,INFJ,INFJ,zero_shot,
6830,ENTP,ENTP,zero_shot,
6831,INTP,ENTP,zero_shot,
6832,INFP,INFP,zero_shot,
6833,INTJ,INTP,zero_shot,
6834,INFJ,INTJ,zero_shot,
6835,ISFP,ISFP,zero_shot,
6836,INTJ,ENTJ,zero_shot,
6837,ENFP,ENFP,zero_shot,
6838,INFJ,INFJ,zero_shot,
6839,INFJ,INTP,zero_shot,
6840,INFP,INFP,zero_shot,
6841,INTJ,ENTJ,zero_shot,
6842,ENFP,ISTJ,zero_shot,
6843,ENTP,INTP,zero_shot,
6844,INFJ,INTJ,zero_shot,
6845,INFP,INFP,zero_shot,
6846,ENFP,ENFP,zero_shot,
6847,INFJ,ISTJ,zero_shot,
6848,ENFP,INFJ,zero_shot,
6849,INFJ,INTJ,zero_shot,
6850,ENFJ,ENTJ,zero_shot,
6851,INTP,INTJ,zero_shot,
6852,INFJ,INTJ,zero_shot,
6853,ISTP,ISTJ,zero_shot,
6854,ENFP,ENFP,zero_shot,
6855,INFJ,ENFJ,zero_shot,
6856,INTJ,ENTJ,zero_shot,
6857,ENFP,ENFP,zero_shot,
6858,INTJ,INTJ,zero_shot,
6859,ENFP,ENFP,zero_shot,
6860,INFJ,ENTJ,zero_shot,
6861,INFP,INTJ,zero_shot,
6862,ENFJ,ENFJ,zero_shot,
6863,INFJ,INFJ,zero_shot,
6864,INFJ,ISTJ,zero_shot,
6865,ENFP,INFJ,zero_shot,
6866,ISTP,ISTJ,zero_shot,
6867,ENTP,ENTJ,zero_shot,
6868,INTJ,ENTJ,zero_shot,
6869,ENFJ,ENFJ,zero_shot,
6870,INTJ,INTJ,zero_shot,
6871,INFJ,INTP,zero_shot,
6872,INFP,INTJ,zero_shot,
6873,INFP,INTJ,zero_shot,
6874,INTJ,INTJ,zero_shot,
6875,INFJ,INFJ,zero_shot,
6876,ISFP,ISFP,zero_shot,
6877,INFJ,INTJ,zero_shot,
6878,INTP,INTP,zero_shot,
6879,INFJ,INFJ,zero_shot,
6880,INFP,INFP,zero_shot,
6881,ENFP,INTP,zero_shot,
6882,INTP,INTP,zero_shot,
6883,INFP,INFJ,zero_shot,
6884,INTP,INTP,zero_shot,
6885,INFP,INFP,zero_shot,
6886,ISTJ,ESTJ,zero_shot,
6887,INFJ,INFJ,zero_shot,
6888,INFJ,ISTJ,zero_shot,
6889,ISTP,ISTP,zero_shot,
6890,ISFP,ISFP,zero_shot,
6891,INFP,INTJ,zero_shot,
6892,ISFP,ISFP,zero_shot,
6893,ENFP,INTP,zero_shot,
6894,ENFJ,INTJ,zero_shot,
6895,INFJ,INFJ,zero_shot,
6896,ENTJ,ENTJ,zero_shot,
6897,ENTP,ENTP,zero_shot,
6898,ISTP,ESTP,zero_shot,
6899,ENFP,ENFP,zero_shot,
6900,ENFJ,ISFJ,zero_shot,
6901,INFP,INFP,zero_shot,
6902,INTP,INTJ,zero_shot,
6903,INFJ,INFJ,zero_shot,
6904,INFP,INFP,zero_shot,
6905,INFP,INTJ,zero_shot,
6906,INFJ,INTJ,zero_shot,
6907,INFP,INTP,zero_shot,
6908,INTJ,ISTJ,zero_shot,
6909,ENFP,INFJ,zero_shot,
6910,INFJ,ISTJ,zero_shot,
6911,INTP,INTJ,zero_shot,
6912,ENFP,ENFP,zero_shot,
6913,ISTJ,ISFJ,zero_shot,
6914,INFP,INFP,zero_shot,
6915,ENFP,ENFP,zero_shot,
6916,INTP,ENTP,zero_shot,
6917,INTJ,INTP,zero_shot,
6918,INTJ,INTJ,zero_shot,
6919,INFP,ENFP,zero_shot,
6920,INTP,ISTJ,zero_shot,
6921,INTJ,INTJ,zero_shot,
6922,ENFP,ENFP,zero_shot,
6923,INTP,INTP,zero_shot,
6924,INFP,INTJ,zero_shot,
6925,INFP,INFP,zero_shot,
6926,INFP,INTP,zero_shot,
6927,ESFP,ESFP,zero_shot,
6928,INFP,ENTJ,zero_shot,
6929,ENFP,ISTP,zero_shot,
6930,ISTJ,ESTJ,zero_shot,
6931,INTP,INTP,zero_shot,
6932,INFP,INTP,zero_shot,
6933,ISFJ,ESTJ,zero_shot,
6934,INTP,INTP,zero_shot,
6935,INTP,ENTP,zero_shot,
6936,ISTP,ISTJ,zero_shot,
6937,INTJ,ISTJ,zero_shot,
6938,INTJ,INTJ,zero_shot,
6939,INTJ,INFJ,zero_shot,
6940,INFP,INFJ,zero_shot,
6941,INTJ,INTJ,zero_shot,
6942,ENTP,INTP,zero_shot,
6943,INTP,INTJ,zero_shot,
6944,INFJ,INFJ,zero_shot,
6945,ENTP,ENTP,zero_shot,
6946,ENTJ,ENTJ,zero_shot,
6947,INTP,INTP,zero_shot,
6948,INFJ,INTJ,zero_shot,
6949,INTP,INFP,zero_shot,
6950,ENFP,ISFP,zero_shot,
6951,ENTJ,INTJ,zero_shot,
6952,ENTP,INTJ,zero_shot,
6953,ISTJ,ISFJ,zero_shot,
6954,INFJ,INTP,zero_shot,
6955,ENTJ,INTJ,zero_shot,
6956,INTJ,INFJ,zero_shot,
6957,INTJ,INTJ,zero_shot,
6958,INTJ,INTP,zero_shot,
6959,ENFP,INFP,zero_shot,
6960,ISFP,ISTJ,zero_shot,
6961,INFJ,INTJ,zero_shot,
6962,INFP,INFJ,zero_shot,
6963,INFP,ENTP,zero_shot,
6964,INTP,INTP,zero_shot,
6965,ENTP,ENTP,zero_shot,
6966,ISTP,ISTP,zero_shot,
6967,ISTJ,ISTJ,zero_shot,
6968,INFP,INFJ,zero_shot,
6969,INTP,INTP,zero_shot,
6970,ENFP,ISFP,zero_shot,
6971,INFP,ENTJ,zero_shot,
6972,INTP,ENTP,zero_shot,
6973,INFP,INTJ,zero_shot,
6974,ISTP,ISTP,zero_shot,
6975,INTJ,INTJ,zero_shot,
6976,INFP,INFJ,zero_shot,
6977,INTJ,INTJ,zero_shot,
6978,ENTJ,INTJ,zero_shot,
6979,INFJ,INTJ,zero_shot,
6980,INTP,ENTP,zero_shot,
6981,INTP,INTJ,zero_shot,
6982,INTP,INTJ,zero_shot,
6983,INFJ,INTJ,zero_shot,
6984,INTP,INTJ,zero_shot,
6985,INFJ,ENFJ,zero_shot,
6986,ENFJ,ENTJ,zero_shot,
6987,INFP,INFJ,zero_shot,
6988,INFP,INTP,zero_shot,
6989,ENFP,INTJ,zero_shot,
6990,INFJ,INFJ,zero_shot,
6991,ENFP,ENFP,zero_shot,
6992,INFP,INTJ,zero_shot,
6993,INTP,INTP,zero_shot,
6994,INFP,INTP,zero_shot,
6995,INTP,INTP,zero_shot,
6996,ISFP,ISTJ,zero_shot,
6997,INFP,INTJ,zero_shot,
6998,ISFP,ISTJ,zero_shot,
6999,ISTJ,ISFJ,zero_shot,
7000,INFJ,INFJ,zero_shot,
7001,ISTP,ISTJ,zero_shot,
7002,INFP,INTJ,zero_shot,
7003,INFJ,INTJ,zero_shot,
7004,INFJ,INTJ,zero_shot,
7005,INTJ,INFJ,zero_shot,
7006,INFJ,ENTJ,zero_shot,
7007,INTP,INTJ,zero_shot,
7008,INFP,INFP,zero_shot,
7009,INFP,INFP,zero_shot,
7010,INFP,INTP,zero_shot,
7011,INFP,INTP,zero_shot,
7012,INFJ,INFJ,zero_shot,
7013,ISFP,ISTP,zero_shot,
7014,INFP,INFJ,zero_shot,
7015,INFP,INFP,zero_shot,
7016,INFP,ENTJ,zero_shot,
7017,INTP,INTP,zero_shot,
7018,INFP,INTP,zero_shot,
7019,INTP,INTP,zero_shot,
7020,INTP,INTP,zero_shot,
7021,INTJ,ENTJ,zero_shot,
7022,ENFP,INFP,zero_shot,
7023,ISFJ,ISFJ,zero_shot,
7024,INFP,INFP,zero_shot,
7025,ISFP,ISTP,zero_shot,
7026,INTJ,INFJ,zero_shot,
7027,INTJ,INTJ,zero_shot,
7028,ENFP,ENFP,zero_shot,
7029,ENTP,INTP,zero_shot,
7030,INFP,INTP,zero_shot,
7031,ENTJ,INTJ,zero_shot,
7032,INFP,INTP,zero_shot,
7033,INFJ,INTJ,zero_shot,
7034,ENTP,INTJ,zero_shot,
7035,INTP,ENTP,zero_shot,
7036,ENFP,ENFP,zero_shot,
7037,INFJ,INTJ,zero_shot,
7038,INTJ,ENTJ,zero_shot,
7039,INTP,INTP,zero_shot,
7040,INFP,INFP,zero_shot,
7041,ISFP,ISFP,zero_shot,
7042,INFP,INFP,zero_shot,
7043,INTJ,ENTJ,zero_shot,
7044,ESFP,ISTJ,zero_shot,
7045,INTP,INTP,zero_shot,
7046,INTJ,INTJ,zero_shot,
7047,INFP,INFP,zero_shot,
7048,ISFP,ISTJ,zero_shot,
7049,ISTP,ISTP,zero_shot,
7050,ENTP,ENTP,zero_shot,
7051,INTP,INTJ,zero_shot,
7052,ISTJ,ISTP,zero_shot,
7053,ENTP,INTJ,zero_shot,
7054,ENTP,INTP,zero_shot,
7055,INFP,INTJ,zero_shot,
7056,INFJ,INFJ,zero_shot,
7057,ISTJ,ISFJ,zero_shot,
7058,INTP,INTJ,zero_shot,
7059,ISFP,ISFP,zero_shot,
7060,ENFJ,INFJ,zero_shot,
7061,ENFP,ENFP,zero_shot,
7062,INFP,INTP,zero_shot,
7063,INFJ,INFJ,zero_shot,
7064,INFJ,INTJ,zero_shot,
7065,INFJ,ENTJ,zero_shot,
7066,INTP,ENTP,zero_shot,
7067,INTJ,ENTJ,zero_shot,
7068,INFP,INFP,zero_shot,
7069,ENTP,INTP,zero_shot,
7070,ENFP,INTP,zero_shot,
7071,INFJ,INTJ,zero_shot,
7072,ENTP,INTP,zero_shot,
7073,INFP,INTP,zero_shot,
7074,INTP,ENTP,zero_shot,
7075,INFJ,ENTJ,zero_shot,
7076,INTJ,ENTJ,zero_shot,
7077,ENTJ,ENTP,zero_shot,
7078,INTP,ENTP,zero_shot,
7079,ENTP,ENTP,zero_shot,
7080,ISTP,ISTJ,zero_shot,
7081,INFP,INFP,zero_shot,
7082,ISTJ,ISFJ,zero_shot,
7083,INFP,INFJ,zero_shot,
7084,ISTP,ISTP,zero_shot,
7085,INFP,INTP,zero_shot,
7086,INTJ,INTJ,zero_shot,
7087,INFJ,ENTJ,zero_shot,
7088,ENTJ,INTJ,zero_shot,
7089,ENTJ,INTJ,zero_shot,
7090,INFP,INTP,zero_shot,
7091,INTP,INTP,zero_shot,
7092,ISTJ,ESFJ,zero_shot,
7093,ISTJ,ISTJ,zero_shot,
7094,INFP,INTP,zero_shot,
7095,INFJ,INFP,zero_shot,
7096,INTJ,INTJ,zero_shot,
7097,INTP,INTP,zero_shot,
7098,ENFP,ENTJ,zero_shot,
7099,INFJ,INTJ,zero_shot,
7100,INTP,ENTJ,zero_shot,
7101,INTJ,ENTJ,zero_shot,
7102,ISFP,ISTP,zero_shot,
7103,INFJ,INTJ,zero_shot,
7104,ENFP,INFP,zero_shot,
7105,INTP,INTP,zero_shot,
7106,INFJ,INTJ,zero_shot,
7107,INFP,INTP,zero_shot,
7108,ENTP,ENTJ,zero_shot,
7109,ENTP,ENTP,zero_shot,
7110,INFP,ISFJ,zero_shot,
7111,INTP,INTP,zero_shot,
7112,INFP,INTP,zero_shot,
7113,INTP,ENTP,zero_shot,
7114,INTP,INTJ,zero_shot,
7115,INFP,INFP,zero_shot,
7116,INTP,INTP,zero_shot,
7117,INFP,INFJ,zero_shot,
7118,ENTJ,ENTJ,zero_shot,
7119,INFJ,INFJ,zero_shot,
7120,INFJ,INTJ,zero_shot,
7121,INFP,INFP,zero_shot,
7122,INFJ,INTP,zero_shot,
7123,INFP,INTP,zero_shot,
7124,ENTP,ENTP,zero_shot,
7125,INFP,INFP,zero_shot,
7126,ISFJ,INFJ,zero_shot,
7127,ENTJ,ENTJ,zero_shot,
7128,INFJ,INFJ,zero_shot,
7129,ISFP,ISTP,zero_shot,
7130,INFJ,INTJ,zero_shot,
7131,ENFP,INTP,zero_shot,
7132,ISTP,ISTJ,zero_shot,
7133,INFP,INFP,zero_shot,
7134,INFJ,INFJ,zero_shot,
7135,ENTP,ENTP,zero_shot,
7136,INTP,ENTJ,zero_shot,
7137,ISTJ,ESTJ,zero_shot,
7138,INFP,INTJ,zero_shot,
7139,ENTP,ENTP,zero_shot,
7140,INFJ,INTJ,zero_shot,
7141,INFP,INFP,zero_shot,
7142,INFP,INTP,zero_shot,
7143,INTP,ENTP,zero_shot,
7144,INFJ,INTJ,zero_shot,
7145,ENTP,INTP,zero_shot,
7146,INFJ,INFJ,zero_shot,
7147,ISFP,ISTP,zero_shot,
7148,INFP,INFP,zero_shot,
7149,INFP,INFP,zero_shot,
7150,INFP,INTJ,zero_shot,
7151,ISFP,ISFP,zero_shot,
7152,INTJ,INFJ,zero_shot,
7153,INTP,INTJ,zero_shot,
7154,ENFP,ENTP,zero_shot,
7155,ENFP,ENFP,zero_shot,
7156,INTJ,INTJ,zero_shot,
7157,INTJ,ENTJ,zero_shot,
7158,INFJ,INTJ,zero_shot,
7159,INTJ,INTJ,zero_shot,
7160,INTP,INTP,zero_shot,
7161,ISFP,ISFP,zero_shot,
7162,ISFP,ISTJ,zero_shot,
7163,ESTJ,ESTP,zero_shot,
7164,ISFJ,ISTJ,zero_shot,
7165,INTP,ENTP,zero_shot,
7166,INFJ,INFJ,zero_shot,
7167,ENFP,ENFP,zero_shot,
7168,ENFJ,ENFJ,zero_shot,
7169,INTJ,INTJ,zero_shot,
7170,INTP,ENTJ,zero_shot,
7171,INTJ,INTJ,zero_shot,
7172,INTJ,INTP,zero_shot,
7173,INTP,ENTP,zero_shot,
7174,ISTP,ISTJ,zero_shot,
7175,INFJ,INTJ,zero_shot,
7176,ISTP,ISTJ,zero_shot,
7177,ISTP,ISTP,zero_shot,
7178,INFJ,INFJ,zero_shot,
7179,INTJ,ENTJ,zero_shot,
7180,ENTJ,ESTJ,zero_shot,
7181,INFJ,INTJ,zero_shot,
7182,ENFP,INFP,zero_shot,
7183,ENTP,ENTJ,zero_shot,
7184,ENTP,ENTP,zero_shot,
7185,ESFP,ESFP,zero_shot,
7186,ENTP,INTJ,zero_shot,
7187,INTP,INTJ,zero_shot,
7188,INTJ,ENTJ,zero_shot,
7189,INTP,INTJ,zero_shot,
7190,ENFP,ENFP,zero_shot,
7191,INFJ,ENTP,zero_shot,
7192,INTP,ENTP,zero_shot,
7193,ISTP,ISFP,zero_shot,
7194,INTJ,INTJ,zero_shot,
7195,ENFP,ENFP,zero_shot,
7196,ENTJ,ENTJ,zero_shot,
7197,INFJ,INTJ,zero_shot,
7198,ISFP,ISTJ,zero_shot,
7199,INFJ,INTJ,zero_shot,
7200,INTP,ENTP,zero_shot,
7201,INTP,INTP,zero_shot,
7202,ENTP,ENTP,zero_shot,
7203,ENTP,INTP,zero_shot,
7204,INTP,INTP,zero_shot,
7205,INFJ,INTJ,zero_shot,
7206,INFJ,ENTJ,zero_shot,
7207,ENFJ,INFJ,zero_shot,
7208,ENFP,ENFP,zero_shot,
7209,INTJ,INTJ,zero_shot,
7210,INTP,ENTP,zero_shot,
7211,ISTJ,ISTJ,zero_shot,
7212,INTP,INTJ,zero_shot,
7213,INFP,INFP,zero_shot,
7214,INTP,INTJ,zero_shot,
7215,INFP,INTP,zero_shot,
7216,INFP,INFP,zero_shot,
7217,INFJ,ENFJ,zero_shot,
7218,INTJ,INTJ,zero_shot,
7219,ISFJ,ISTJ,zero_shot,
7220,INTJ,INTJ,zero_shot,
7221,ENTP,ENTJ,zero_shot,
7222,INTP,INTP,zero_shot,
7223,INFJ,INTJ,zero_shot,
7224,INFJ,ENTJ,zero_shot,
7225,INTP,INTJ,zero_shot,
7226,ISFP,ISFP,zero_shot,
7227,INTJ,INTJ,zero_shot,
7228,ENFJ,ENFJ,zero_shot,
7229,INFJ,INFJ,zero_shot,
7230,INFJ,INFJ,zero_shot,
7231,INFP,ENFP,zero_shot,
7232,INFJ,ISFJ,zero_shot,
7233,INFP,INFP,zero_shot,
7234,ENFP,ENFP,zero_shot,
7235,INFP,INTJ,zero_shot,
7236,INTJ,ENTJ,zero_shot,
7237,ESTP,ESTP,zero_shot,
7238,ISTP,ISTP,zero_shot,
7239,ESTP,ESTP,zero_shot,
7240,INFP,ENTJ,zero_shot,
7241,ENTP,ENTP,zero_shot,
7242,INFP,INFP,zero_shot,
7243,INFJ,INTP,zero_shot,
7244,INTJ,INTJ,zero_shot,
7245,ENFP,ENFP,zero_shot,
7246,INFJ,INTJ,zero_shot,
7247,INFJ,INTJ,zero_shot,
7248,ENFP,ENFP,zero_shot,
7249,INFP,ENTJ,zero_shot,
7250,INFP,INFP,zero_shot,
7251,ENFP,INFP,zero_shot,
7252,ESTJ,ISFJ,zero_shot,
7253,INFJ,INFJ,zero_shot,
7254,ISTJ,ESFJ,zero_shot,
7255,INTP,ENTP,zero_shot,
7256,ISFP,ISFP,zero_shot,
7257,ENFP,INTP,zero_shot,
7258,INFP,INTJ,zero_shot,
7259,INTJ,INTJ,zero_shot,
7260,INFJ,INTJ,zero_shot,
7261,INFJ,INFJ,zero_shot,
7262,INFP,ENTJ,zero_shot,
7263,INTJ,INTJ,zero_shot,
7264,INFJ,INTJ,zero_shot,
7265,ENTP,INTP,zero_shot,
7266,INTP,ENTP,zero_shot,
7267,INFJ,INFJ,zero_shot,
7268,ISFP,ISTP,zero_shot,
7269,ISFJ,INTJ,zero_shot,
7270,INTJ,INFJ,zero_shot,
7271,INTJ,ENTJ,zero_shot,
7272,INTP,ENTP,zero_shot,
7273,INTJ,INTJ,zero_shot,
7274,ENTP,INTJ,zero_shot,
7275,ENTJ,INTP,zero_shot,
7276,ISTP,ISTJ,zero_shot,
7277,ESTP,ISTP,zero_shot,
7278,INFJ,ESFJ,zero_shot,
7279,ENTJ,ENFJ,zero_shot,
7280,INFJ,INTJ,zero_shot,
7281,INTP,INTJ,zero_shot,
7282,INTJ,ENTJ,zero_shot,
7283,ISFJ,ISTP,zero_shot,
7284,ENTP,ENTP,zero_shot,
7285,INFP,INFP,zero_shot,
7286,INFP,INTP,zero_shot,
7287,ENFP,ENFJ,zero_shot,
7288,INTP,ENTP,zero_shot,
7289,ENFP,ENTP,zero_shot,
7290,INTJ,INTJ,zero_shot,
7291,INFP,INFP,zero_shot,
7292,INFP,INTP,zero_shot,
7293,INFJ,INFJ,zero_shot,
7294,ESTP,ESTP,zero_shot,
7295,INFP,INFP,zero_shot,
7296,INTJ,INTJ,zero_shot,
7297,INFJ,INTJ,zero_shot,
7298,INTP,ENTP,zero_shot,
7299,INTP,INTP,zero_shot,
7300,ENFJ,ENFJ,zero_shot,
7301,ISFJ,ISFJ,zero_shot,
7302,ISTP,ISTP,zero_shot,
7303,INFJ,INFJ,zero_shot,
7304,ISFP,ISTJ,zero_shot,
7305,INTJ,ENTJ,zero_shot,
7306,ENFP,ENFJ,zero_shot,
7307,ISTJ,ISTJ,zero_shot,
7308,ENTP,ENTP,zero_shot,
7309,INTP,ENTJ,zero_shot,
7310,ESFJ,ESFJ,zero_shot,
7311,INTP,INTJ,zero_shot,
7312,ENTJ,ENFJ,zero_shot,
7313,ISFP,ISTP,zero_shot,
7314,INFJ,INFJ,zero_shot,
7315,ENFJ,INTJ,zero_shot,
7316,ENFP,INFP,zero_shot,
7317,INTP,INTJ,zero_shot,
7318,ISTJ,ISFJ,zero_shot,
7319,ISFJ,ISTP,zero_shot,
7320,INFP,INFP,zero_shot,
7321,INFP,INFJ,zero_shot,
7322,INFJ,INFJ,zero_shot,
7323,INTP,INTP,zero_shot,
7324,INFJ,INTJ,zero_shot,
7325,INFJ,ENTJ,zero_shot,
7326,INFJ,INTJ,zero_shot,
7327,ENFP,ENFP,zero_shot,
7328,INFJ,INTJ,zero_shot,
7329,ESFP,ISFJ,zero_shot,
7330,INTP,INTP,zero_shot,
7331,INTP,INTP,zero_shot,
7332,INFJ,ENTP,zero_shot,
7333,INFJ,INTJ,zero_shot,
7334,INTP,INFP,zero_shot,
7335,INTJ,ENTJ,zero_shot,
7336,INFJ,INTJ,zero_shot,
7337,ENFP,INFJ,zero_shot,
7338,ENFP,INTP,zero_shot,
7339,INFP,INFP,zero_shot,
7340,ISFJ,ISFJ,zero_shot,
7341,INFJ,INFJ,zero_shot,
7342,ENTJ,INTJ,zero_shot,
7343,INFP,INFP,zero_shot,
7344,INTP,ENTP,zero_shot,
7345,INTP,INTP,zero_shot,
7346,ISFP,ISFP,zero_shot,
7347,ISTP,ISTP,zero_shot,
7348,INFP,INFP,zero_shot,
7349,INTP,INTJ,zero_shot,
7350,ENTP,ENTP,zero_shot,
7351,ISFJ,ISFJ,zero_shot,
7352,INTP,ENTJ,zero_shot,
7353,INFP,INFP,zero_shot,
7354,ENFJ,ISTJ,zero_shot,
7355,INTP,INTJ,zero_shot,
7356,ENTP,INTJ,zero_shot,
7357,INFP,INTP,zero_shot,
7358,ENFP,ENFP,zero_shot,
7359,INTP,INTP,zero_shot,
7360,INFP,ENFP,zero_shot,
7361,INTP,INTJ,zero_shot,
7362,INFP,INFJ,zero_shot,
7363,INTJ,INTJ,zero_shot,
7364,ENFP,ENFP,zero_shot,
7365,INFJ,INFJ,zero_shot,
7366,ESFP,ISTJ,zero_shot,
7367,INTP,ENTJ,zero_shot,
7368,ENFJ,ENFJ,zero_shot,
7369,INFP,INTP,zero_shot,
7370,INFP,INFP,zero_shot,
7371,INFJ,INFJ,zero_shot,
7372,ENTJ,ENTJ,zero_shot,
7373,INTP,INTJ,zero_shot,
7374,INFP,INTP,zero_shot,
7375,ISTP,ISTP,zero_shot,
7376,ESFP,ESFP,zero_shot,
7377,INTP,ENFP,zero_shot,
7378,INFP,INTJ,zero_shot,
7379,ENFJ,ENTP,zero_shot,
7380,ENFP,ENFP,zero_shot,
7381,ENFJ,ENFJ,zero_shot,
7382,INFP,INFP,zero_shot,
7383,INFP,INFJ,zero_shot,
7384,INFJ,INFP,zero_shot,
7385,INFJ,INFJ,zero_shot,
7386,INFJ,INFJ,zero_shot,
7387,ENFP,ENFP,zero_shot,
7388,INFP,INFP,zero_shot,
7389,INFP,INFP,zero_shot,
7390,INFP,INFJ,zero_shot,
7391,ENFP,ENFP,zero_shot,
7392,ENTJ,INTJ,zero_shot,
7393,ISTJ,ESTJ,zero_shot,
7394,INFJ,ENTJ,zero_shot,
7395,ISFP,ESTP,zero_shot,
7396,INTP,ENTP,zero_shot,
7397,INTJ,INFJ,zero_shot,
7398,ISFJ,ISFJ,zero_shot,
7399,INFJ,ENTJ,zero_shot,
7400,ENFP,ENFP,zero_shot,
7401,INFP,INTP,zero_shot,
7402,INFJ,INFJ,zero_shot,
7403,ESFJ,ESFJ,zero_shot,
7404,ISFJ,ISFP,zero_shot,
7405,INTJ,INTJ,zero_shot,
7406,INTP,ISTJ,zero_shot,
7407,INFP,INFP,zero_shot,
7408,INFP,INTP,zero_shot,
7409,ENTP,ENTP,zero_shot,
7410,ENFP,INFP,zero_shot,
7411,INTJ,INTJ,zero_shot,
7412,ISTP,ISTJ,zero_shot,
7413,ENTP,ENTP,zero_shot,
7414,INFJ,INTJ,zero_shot,
7415,ISFJ,ISFJ,zero_shot,
7416,ENTP,INTJ,zero_shot,
7417,ISFP,ISTJ,zero_shot,
7418,INFP,INFP,zero_shot,
7419,INTP,ENTP,zero_shot,
7420,ISTP,ISTJ,zero_shot,
7421,INTP,INTJ,zero_shot,
7422,INTJ,ENTJ,zero_shot,
7423,ENFP,ENFP,zero_shot,
7424,INFP,INFP,zero_shot,
7425,INFJ,INFJ,zero_shot,
7426,INFJ,INTJ,zero_shot,
7427,ENTJ,ENTJ,zero_shot,
7428,INTP,ENTJ,zero_shot,
7429,INFP,INFJ,zero_shot,
7430,INTP,ENTJ,zero_shot,
7431,INFP,ENTJ,zero_shot,
7432,INFP,INFP,zero_shot,
7433,INFJ,INTP,zero_shot,
7434,INFJ,INFJ,zero_shot,
7435,ENTJ,INTP,zero_shot,
7436,ISFP,ISFP,zero_shot,
7437,INFP,INTJ,zero_shot,
7438,INTP,ENTP,zero_shot,
7439,INFP,ENTJ,zero_shot,
7440,ENTP,INTP,zero_shot,
7441,INTJ,INTJ,zero_shot,
7442,INTJ,ENTJ,zero_shot,
7443,ENTP,ENTP,zero_shot,
7444,INFP,INFP,zero_shot,
7445,ENTP,ENTP,zero_shot,
7446,INFP,INTJ,zero_shot,
7447,INFP,INTJ,zero_shot,
7448,ISFJ,ESFJ,zero_shot,
7449,INFP,INFJ,zero_shot,
7450,INFJ,INTJ,zero_shot,
7451,INTP,INTP,zero_shot,
7452,ENTP,INTJ,zero_shot,
7453,INFP,INFJ,zero_shot,
7454,INFP,INTP,zero_shot,
7455,INFP,ENTP,zero_shot,
7456,INTP,INTJ,zero_shot,
7457,ISTP,ISTJ,zero_shot,
7458,INTP,INTP,zero_shot,
7459,INTJ,ENFJ,zero_shot,
7460,INTP,INTJ,zero_shot,
7461,INFJ,INTJ,zero_shot,
7462,ISTP,ISTJ,zero_shot,
7463,INTJ,INTJ,zero_shot,
7464,INFJ,INTJ,zero_shot,
7465,INFP,INFP,zero_shot,
7466,ENFP,INTP,zero_shot,
7467,INFJ,INTJ,zero_shot,
7468,INTP,INTJ,zero_shot,
7469,INTP,INTJ,zero_shot,
7470,INFJ,INTJ,zero_shot,
7471,INTJ,INFJ,zero_shot,
7472,ENFP,ENFP,zero_shot,
7473,INTJ,ENTJ,zero_shot,
7474,INFJ,ISFJ,zero_shot,
7475,INTJ,ISTJ,zero_shot,
7476,ENTP,ENTJ,zero_shot,
7477,INFP,INTJ,zero_shot,
7478,INFJ,INTJ,zero_shot,
7479,INTP,ENTJ,zero_shot,
7480,ESTJ,ISTJ,zero_shot,
